Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0036A","Dublin Ballyfermot Library","SPO.IE.IE0036ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","10.651","ug/m3","99.45","1","Background","Suburban","-6.3523","53.3405","43.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0036ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0110A","Cork Ballinlough Heatherton Park","SPO.IE.IE0110ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","11.501","ug/m3","100.00","1","Background","Suburban","-8.4571","51.8819","4.0","Cork                                                                            ","IE002C1                                           ","118713","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0110ASample1_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0125A","Galway City Bodkin Roundabout","SPO.IE.IE0125ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","15.261","ug/m3","93.99","1","Traffic","Suburban","-9.0492","53.2817","7.0","Galway                                                                          ","IE004C1                                           ","73963","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0125ASample1_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001AP","Dublin Inchicore Davitt Road","SPO.IE.IE001APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","13.477","ug/m3","99.18","1","Traffic","Suburban","-6.3090","53.3363","10.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE001APSample1_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001BP","Cork South Link Road Landfill","SPO.IE.IE001BPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","17.902","ug/m3","98.09","1","Traffic","Suburban","-8.4750","51.9111","12.0","Cork                                                                            ","IE002C1                                           ","118713","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE001BPSample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","14.148","ug/m3","99.45","1","Background","Suburban","-6.3588","53.2805","102.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0136ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0145A","Mayo Claremorris","SPO.IE.IE0145ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","10.131","ug/m3","90.98","1","Background","Rural","-9.0127","53.7039","44.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0145ASample1_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001CM","Laois Portlaoise Dublin Road","SPO.IE.IE001CMSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","11.666","ug/m3","83.33","1","Background","Suburban","-7.2887","53.0361","107.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE001CMSample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001DM","Wexford Enniscorthy Parnell Road","SPO.IE.IE001DMSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","17.288","ug/m3","96.45","1","Background","Suburban","-6.5708","52.4985","30.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE001DMSample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0137A","Clare Ennis Drumbiggle Road","SPO.IE.IE0137ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","17.233","ug/m3","85.79","1","Background","Suburban","-8.9893","52.8432","5.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0137ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0118A","Mayo Castlebar John Moore Road","SPO.IE.IE0118ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","11.901","ug/m3","98.36","1","Background","Suburban","-9.2997","53.8511","41.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0118ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0132A","Dublin Dun Laoghaire The Glen","SPO.IE.IE0132ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","12.871","ug/m3","99.18","1","Background","Suburban","-6.1319","53.2858","29.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0132ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","14.888","ug/m3","84.70","1","Background","Urban","-6.2672","53.3220","27.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0028ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0098A","Dublin Winetavern Street","SPO.IE.IE0098ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","14.028","ug/m3","98.91","1","Traffic","Urban","-6.2889","53.3417","9.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0098ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","17.547","ug/m3","99.18","1","Traffic","Suburban","-6.3699","53.3856","51.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0131ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2016","8.145","ug/m3","84.43","1","Background","Rural","-6.8831","54.0661","170.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0090ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001BP","Cork South Link Road Landfill","SPO.IE.IE001BPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","17.242","ug/m3","100.00","1","Traffic","Suburban","-8.4750","51.9111","12.0","Cork                                                                            ","IE002C1                                           ","118713","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE001BPSample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0110A","Cork Ballinlough Heatherton Park","SPO.IE.IE0110ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","10.390","ug/m3","97.81","1","Background","Suburban","-8.4571","51.8819","4.0","Cork                                                                            ","IE002C1                                           ","118713","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0110ASample1_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0098A","Dublin Winetavern Street","SPO.IE.IE0098ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","12.934","ug/m3","95.34","1","Traffic","Urban","-6.2889","53.3417","9.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0098ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0095A","Dublin Phoenix Park Ordnance Survey Road","SPO.IE.IE0095ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","9.075","ug/m3","99.45","1","Background","Suburban","-6.3490","53.3644","35.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0095ASample1_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001AP","Dublin Inchicore Davitt Road","SPO.IE.IE001APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","13.409","ug/m3","52.33","1","Traffic","Suburban","-6.3090","53.3363","10.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE001APSample1_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0036A","Dublin Ballyfermot Library","SPO.IE.IE0036ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","11.992","ug/m3","94.79","1","Background","Suburban","-6.3523","53.3405","43.0","Dublin                                                                          ","IE001C1                                           ","516255","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0036ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0145A","Mayo Claremorris","SPO.IE.IE0145ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","10.799","ug/m3","92.88","1","Background","Rural","-9.0127","53.7039","44.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0145ASample1_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0137A","Clare Ennis Drumbiggle Road","SPO.IE.IE0137ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","15.774","ug/m3","97.53","1","Background","Suburban","-8.9893","52.8432","5.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0137ASample2_5.parquet","day"
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2017","7.834","ug/m3","90.68","1","Background","Rural","-6.8831","54.0661","170.0","","","","E1a/validated data AQ e-Reporting","03/07/2025 21:59:06","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IE/SPO.IE.IE0090ASample2_5.parquet","day"
