year,AreaOfResidence,Latitude,Longitude,parameter,value
2009,TOGHER (Barmeath Castle),53.826,-6.334,Number of Rain Days,228
2009,TOGHER (Barmeath Castle),53.826,-6.334,Number of Wet Days,160
2009,TOGHER (Barmeath Castle),53.826,-6.334,Precipitation Amount,898
2009,TOURMAKEADY WaterTreatmentPlant,53.682,-9.371,Greatest Daily Fall,56.2
2009,TOURMAKEADY WaterTreatmentPlant,53.682,-9.371,Number of Rain Days,255
2009,TOURMAKEADY WaterTreatmentPlant,53.682,-9.371,Number of Wet Days,216
2009,TOURMAKEADY WaterTreatmentPlant,53.682,-9.371,Precipitation Amount,2032.5
2009,TRALEE (Lisaboula),52.229,-9.649,Greatest Daily Fall,40
2009,TRALEE (Lisaboula),52.229,-9.649,Number of Rain Days,201
2009,TRALEE (Lisaboula),52.229,-9.649,Number of Wet Days,177
2009,TRALEE (Lisaboula),52.229,-9.649,Precipitation Amount,2024
2009,TULLA,52.868,-8.76,Greatest Daily Fall,47.4
2009,TULLA,52.868,-8.76,Number of Rain Days,255
2009,TULLA,52.868,-8.76,Number of Wet Days,197
2009,TULLA,52.868,-8.76,Precipitation Amount,1621.6
2009,TULLOW (Ardoyne Glebe),52.772,-6.693,Precipitation Amount,606.3
2009,TULLOW WATERWORKS,52.805,-6.743,Greatest Daily Fall,28.2
2009,TULLOW WATERWORKS,52.805,-6.743,Number of Rain Days,212
2009,TULLOW WATERWORKS,52.805,-6.743,Number of Wet Days,164
2009,TULLOW WATERWORKS,52.805,-6.743,Precipitation Amount,1113.7
2009,TULLYCO (Artonagh),54.002,-7.173,Greatest Daily Fall,40.3
2009,TULLYCO (Artonagh),54.002,-7.173,Number of Rain Days,255
2009,TULLYCO (Artonagh),54.002,-7.173,Number of Wet Days,184
2009,TULLYCO (Artonagh),54.002,-7.173,Precipitation Amount,1308.3
2009,TYRRELLSPASS,53.368,-7.398,Greatest Daily Fall,35.9
2009,TYRRELLSPASS,53.368,-7.398,Number of Rain Days,149
2009,TYRRELLSPASS,53.368,-7.398,Number of Wet Days,119
2009,TYRRELLSPASS,53.368,-7.398,Precipitation Amount,1055.5
2009,VALENTIA OBSERVATORY,51.938,-10.241,Precipitation Amount,2174.9
2009,VALENTIA OBSERVATORY,51.939722222222215,-10.222222222222223,Mean Temperature,111.099
2009,VENTRY THE BOAT SLIP,52.132,-10.361,Greatest Daily Fall,40.2
2009,VENTRY THE BOAT SLIP,52.132,-10.361,Number of Rain Days,247
2009,VENTRY THE BOAT SLIP,52.132,-10.361,Number of Wet Days,230
2009,VENTRY THE BOAT SLIP,52.132,-10.361,Precipitation Amount,1612.7
2009,VIRGINIA,53.834,-7.076,Greatest Daily Fall,39
2009,VIRGINIA,53.834,-7.076,Number of Rain Days,195
2009,VIRGINIA,53.834,-7.076,Number of Wet Days,178
2009,WARRENSTOWN,53.52388888888889,-6.611111111111111,Mean Temperature,99.518
2009,WATERFORD (TYCOR),52.253055555555555,-7.13111111111111,Mean Temperature,108.89
2009,WATERGRASSHILL (Tinageragh),52.014,-8.35,Greatest Daily Fall,53.4
2009,WATERGRASSHILL (Tinageragh),52.014,-8.35,Number of Rain Days,220
2009,WATERGRASSHILL (Tinageragh),52.014,-8.35,Number of Wet Days,192
2009,WATERGRASSHILL (Tinageragh),52.014,-8.35,Precipitation Amount,1748.8
2009,WATERVILLE OCTIVE NO.9,51.869,-10.051,Greatest Daily Fall,65.5
2009,WATERVILLE OCTIVE NO.9,51.869,-10.051,Number of Rain Days,232
2009,WATERVILLE OCTIVE NO.9,51.869,-10.051,Number of Wet Days,232
2009,WATERVILLE OCTIVE NO.9,51.869,-10.051,Precipitation Amount,2942.8
2009,WESTPORT (Carrabawn),53.792,-9.527,Greatest Daily Fall,39.5
2009,WESTPORT (Carrabawn),53.792,-9.527,Number of Rain Days,257
2009,WESTPORT (Carrabawn),53.792,-9.527,Number of Wet Days,207
2009,WESTPORT (Carrabawn),53.792,-9.527,Precipitation Amount,1357
2009,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Greatest Daily Fall,34
2009,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Number of Rain Days,214
2009,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Number of Wet Days,166
2009,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Precipitation Amount,1390
2009,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Maximum Temperature,13.52
2009,WEXFORD WILDFOWL RESERVE,52.357,-6.42,Minimum Temperature,7.081
2009,WILKINSTOWN (Yellow River),53.728,-6.726,Greatest Daily Fall,35.1
2009,WILKINSTOWN (Yellow River),53.728,-6.726,Number of Rain Days,218
2009,WILKINSTOWN (Yellow River),53.728,-6.726,Number of Wet Days,165
2009,WILKINSTOWN (Yellow River),53.728,-6.726,Precipitation Amount,1012.1
2009,YOUGHAL (Glendine W.W.),52.007,-7.907,Greatest Daily Fall,43.5
2009,YOUGHAL (Glendine W.W.),52.007,-7.907,Number of Rain Days,215
2009,YOUGHAL (Glendine W.W.),52.007,-7.907,Number of Wet Days,178
2009,YOUGHAL (Glendine W.W.),52.007,-7.907,Precipitation Amount,1581.4
2010,ABBEYFEALE (Caherlane),52.352,-9.284,Greatest Daily Fall,27.3
2010,ABBEYFEALE (Caherlane),52.352,-9.284,Number of Rain Days,32
2010,ABBEYFEALE (Caherlane),52.352,-9.284,Number of Wet Days,29
2010,AHERLAMORE,51.849,-8.726,Greatest Daily Fall,45.5
2010,AHERLAMORE,51.849,-8.726,Number of Rain Days,140
2010,AHERLAMORE,51.849,-8.726,Number of Wet Days,106
2010,AHERLAMORE,51.849,-8.726,Precipitation Amount,1053
2010,ARDEE (St.Brigid's Hosp.),53.856,-6.549,Greatest Daily Fall,44.5
2010,ARDEE (St.Brigid's Hosp.),53.856,-6.549,Number of Rain Days,149
2010,ARDEE (St.Brigid's Hosp.),53.856,-6.549,Number of Wet Days,122
2010,ARDEE (St.Brigid's Hosp.),53.856,-6.549,Precipitation Amount,779.5
2010,ARDFERT (Liscahane),52.311,-9.774,Greatest Daily Fall,29
2010,ARDFERT (Liscahane),52.311,-9.774,Number of Rain Days,216
2010,ARDFERT (Liscahane),52.311,-9.774,Number of Wet Days,155
2010,ARDFERT (Liscahane),52.311,-9.774,Precipitation Amount,890.8
2010,ARDFERT (Liscahane),52.311,-9.774,Maximum Temperature,13.815
2010,ARDFERT (Liscahane),52.311,-9.774,Minimum Temperature,5.51
2010,ARDFINNAN (Garryduff),52.292,-7.886,Greatest Daily Fall,57.4
2010,ARDFINNAN (Garryduff),52.292,-7.886,Number of Rain Days,72
2010,ARDFINNAN (Garryduff),52.292,-7.886,Number of Wet Days,57
2010,ARDFINNAN (Garryduff),52.292,-7.886,Precipitation Amount,950
2010,ARDNAWARK BARNESMORE,54.707,-7.978,Greatest Daily Fall,45.6
2010,ARDNAWARK BARNESMORE,54.707,-7.978,Number of Rain Days,234
2010,ARDNAWARK BARNESMORE,54.707,-7.978,Number of Wet Days,168
2010,ARDNAWARK BARNESMORE,54.707,-7.978,Precipitation Amount,1434.7
2010,ARDRAHAN (Grannagh),53.148,-8.745,Greatest Daily Fall,32.8
2010,ARDRAHAN (Grannagh),53.148,-8.745,Number of Rain Days,35
2010,ARDRAHAN (Grannagh),53.148,-8.745,Number of Wet Days,28
2010,ARDRAHAN (Grannagh),53.148,-8.745,Precipitation Amount,746.2
2010,ARDTARMON,54.338,-8.622,Greatest Daily Fall,45.2
2010,ARDTARMON,54.338,-8.622,Number of Rain Days,217
2010,ARDTARMON,54.338,-8.622,Number of Wet Days,155
2010,ARDTARMON,54.338,-8.622,Precipitation Amount,899
2010,ARDTARMON,54.338,-8.622,Maximum Temperature,12.951
2010,ARDTARMON,54.338,-8.622,Minimum Temperature,6.215
2010,ARKLOW (Ballyrichard House),52.834,-6.131,Precipitation Amount,935.8
2010,ARKLOW (Ballyrichard House),52.834,-6.131,Maximum Temperature,13.818
2010,ARKLOW (Ballyrichard House),52.834,-6.131,Minimum Temperature,5.262
2010,ARVAGH (Cormore),53.911,-7.54,Greatest Daily Fall,51.6
2010,ARVAGH (Cormore),53.911,-7.54,Number of Rain Days,101
2010,ARVAGH (Cormore),53.911,-7.54,Number of Wet Days,73
2010,ARVAGH (Cormore),53.911,-7.54,Precipitation Amount,812
2010,ASHFORD (Cronykeery),53.025,-6.075,Greatest Daily Fall,34.8
2010,ASHFORD (Cronykeery),53.025,-6.075,Number of Rain Days,169
2010,ASHFORD (Cronykeery),53.025,-6.075,Number of Wet Days,124
2010,ASHFORD (Cronykeery),53.025,-6.075,Precipitation Amount,977.5
2010,ASHFORD (Cronykeery),53.025,-6.075,Maximum Temperature,13.455
2010,ASHFORD (Cronykeery),53.025,-6.075,Minimum Temperature,5.195
2010,ASHFORD (Glanmore Gardens),53.023,-6.142,Greatest Daily Fall,38.7
2010,ASHFORD (Glanmore Gardens),53.023,-6.142,Number of Rain Days,175
2010,ASHFORD (Glanmore Gardens),53.023,-6.142,Number of Wet Days,134
2010,ASHFORD (Glanmore Gardens),53.023,-6.142,Precipitation Amount,964.7
2010,ATHEA (Templeathea),52.468,-9.248,Greatest Daily Fall,38.1
2010,ATHEA (Templeathea),52.468,-9.248,Number of Rain Days,139
2010,ATHEA (Templeathea),52.468,-9.248,Number of Wet Days,121
2010,ATHEA (Templeathea),52.468,-9.248,Precipitation Amount,1071.6
2010,ATHENRY,53.289,-8.786,Precipitation Amount,822.7
2010,ATHLEAGUE,53.568,-8.275,Greatest Daily Fall,37
2010,ATHLEAGUE,53.568,-8.275,Number of Rain Days,125
2010,ATHLEAGUE,53.568,-8.275,Number of Wet Days,95
2010,ATHLEAGUE,53.568,-8.275,Precipitation Amount,625.6
2010,ATHLONE (Glynnwood),53.406,-7.846,Greatest Daily Fall,29.7
2010,ATHLONE (Glynnwood),53.406,-7.846,Number of Rain Days,172
2010,ATHLONE (Glynnwood),53.406,-7.846,Number of Wet Days,112
2010,ATHLONE (Glynnwood),53.406,-7.846,Precipitation Amount,830.2
2010,ATHLONE O.P.W.,53.422,-7.941,Greatest Daily Fall,36.6
2010,ATHLONE O.P.W.,53.422,-7.941,Number of Rain Days,181
2010,ATHLONE O.P.W.,53.422,-7.941,Number of Wet Days,134
2010,ATHLONE O.P.W.,53.422,-7.941,Precipitation Amount,869.1
2010,ATHY (Chanterlands),52.985,-6.975,Greatest Daily Fall,33.3
2010,ATHY (Chanterlands),52.985,-6.975,Number of Rain Days,181
2010,ATHY (Chanterlands),52.985,-6.975,Number of Wet Days,122
2010,ATHY (Chanterlands),52.985,-6.975,Precipitation Amount,759.1
2010,ATHY (Chanterlands),52.985,-6.975,Maximum Temperature,12.908
2010,ATHY (Chanterlands),52.985,-6.975,Minimum Temperature,4.706
2010,ATHY (Levitstown),52.937,-6.945,Greatest Daily Fall,41.4
2010,ATHY (Levitstown),52.937,-6.945,Number of Rain Days,173
2010,ATHY (Levitstown),52.937,-6.945,Number of Wet Days,112
2010,ATHY (Levitstown),52.937,-6.945,Precipitation Amount,798
2010,AUGHNASHEELAN (Miskawn),54.085,-7.869,Greatest Daily Fall,40.5
2010,AUGHNASHEELAN (Miskawn),54.085,-7.869,Number of Rain Days,216
2010,AUGHNASHEELAN (Miskawn),54.085,-7.869,Number of Wet Days,166
2010,AUGHNASHEELAN (Miskawn),54.085,-7.869,Precipitation Amount,1222.6
2010,BAILIEBORO (Duneena),53.944,-7.019,Greatest Daily Fall,34.8
2010,BAILIEBORO (Duneena),53.944,-7.019,Number of Rain Days,212
2010,BAILIEBORO (Duneena),53.944,-7.019,Number of Wet Days,153
2010,BAILIEBORO (Duneena),53.944,-7.019,Precipitation Amount,1058.2
2010,BAILIEBORO (Leiter),53.932,-7.013,Greatest Daily Fall,39.4
2010,BAILIEBORO (Leiter),53.932,-7.013,Number of Rain Days,207
2010,BAILIEBORO (Leiter),53.932,-7.013,Number of Wet Days,142
2010,BAILIEBORO (Leiter),53.932,-7.013,Precipitation Amount,1001.1
2010,BALLINA (Attymass),54.051,-9.075,Greatest Daily Fall,45.1
2010,BALLINA (Attymass),54.051,-9.075,Number of Rain Days,202
2010,BALLINA (Attymass),54.051,-9.075,Number of Wet Days,145
2010,BALLINA (Attymass),54.051,-9.075,Precipitation Amount,1043.8
2010,BALLINA (Shanaghy),54.109,-9.137,Greatest Daily Fall,41.9
2010,BALLINA (Shanaghy),54.109,-9.137,Number of Rain Days,232
2010,BALLINA (Shanaghy),54.109,-9.137,Number of Wet Days,164
2010,BALLINA (Shanaghy),54.109,-9.137,Precipitation Amount,1121.3
2010,BALLINA GOLF CLUB,54.108,-9.134,Greatest Daily Fall,39.6
2010,BALLINA GOLF CLUB,54.108,-9.134,Number of Rain Days,222
2010,BALLINA GOLF CLUB,54.108,-9.134,Number of Wet Days,161
2010,BALLINA GOLF CLUB,54.108,-9.134,Precipitation Amount,1070.9
2010,BALLINA GOLF CLUB,54.108,-9.134,Maximum Temperature,12.716
2010,BALLINA GOLF CLUB,54.108,-9.134,Minimum Temperature,4.851
2010,BALLINAMORE (Creevy No.2),54.049,-7.838,Greatest Daily Fall,32.9
2010,BALLINAMORE (Creevy No.2),54.049,-7.838,Number of Rain Days,241
2010,BALLINAMORE (Creevy No.2),54.049,-7.838,Number of Wet Days,157
2010,BALLINAMORE (Creevy No.2),54.049,-7.838,Precipitation Amount,1064.2
2010,BALLINAMORE (Creevy No.2),54.049,-7.838,Maximum Temperature,12.193
2010,BALLINAMORE (Creevy No.2),54.049,-7.838,Minimum Temperature,5.002
2010,BALLINAMORE (Tullyoscar),54.052,-7.826,Greatest Daily Fall,29.4
2010,BALLINAMORE (Tullyoscar),54.052,-7.826,Number of Rain Days,141
2010,BALLINAMORE (Tullyoscar),54.052,-7.826,Number of Wet Days,109
2010,BALLINAMORE (Tullyoscar),54.052,-7.826,Precipitation Amount,1033.8
2010,BALLINAMULT (Doon),52.213,-7.748,Greatest Daily Fall,63.9
2010,BALLINAMULT (Doon),52.213,-7.748,Number of Rain Days,74
2010,BALLINAMULT (Doon),52.213,-7.748,Number of Wet Days,44
2010,BALLINAMULT (Doon),52.213,-7.748,Precipitation Amount,1006.3
2010,BALLINASLOE (Derrymullen),53.341,-8.251,Greatest Daily Fall,42.7
2010,BALLINASLOE (Derrymullen),53.341,-8.251,Number of Rain Days,185
2010,BALLINASLOE (Derrymullen),53.341,-8.251,Number of Wet Days,130
2010,BALLINASLOE (Derrymullen),53.341,-8.251,Precipitation Amount,923.9
2010,BALLINASLOE (Pollboy Lock),53.313,-8.192,Greatest Daily Fall,38.8
2010,BALLINASLOE (Pollboy Lock),53.313,-8.192,Number of Rain Days,177
2010,BALLINASLOE (Pollboy Lock),53.313,-8.192,Number of Wet Days,125
2010,BALLINASLOE (Pollboy Lock),53.313,-8.192,Precipitation Amount,896.7
2010,BALLINCURRIG (Peafield),52.011,-8.201,Greatest Daily Fall,45.7
2010,BALLINCURRIG (Peafield),52.011,-8.201,Number of Rain Days,186
2010,BALLINCURRIG (Peafield),52.011,-8.201,Number of Wet Days,120
2010,BALLINCURRIG (Peafield),52.011,-8.201,Precipitation Amount,1038.6
2010,BALLINCURRIG (Peafield),52.011,-8.201,Maximum Temperature,13.11
2010,BALLINCURRIG (Peafield),52.011,-8.201,Minimum Temperature,4.757
2010,BALLINEEN (Caherkirky),51.691,-8.987,Greatest Daily Fall,77.2
2010,BALLINEEN (Caherkirky),51.691,-8.987,Number of Rain Days,137
2010,BALLINEEN (Caherkirky),51.691,-8.987,Number of Wet Days,118
2010,BALLINEEN (Caherkirky),51.691,-8.987,Precipitation Amount,1398.8
2010,BALLINEEN (Carbery),51.731,-8.977,Greatest Daily Fall,42.2
2010,BALLINEEN (Carbery),51.731,-8.977,Number of Rain Days,167
2010,BALLINEEN (Carbery),51.731,-8.977,Number of Wet Days,124
2010,BALLINEEN (Carbery),51.731,-8.977,Precipitation Amount,1034
2010,BALLINGEARY (Voc.Sch.),51.85,-9.233,Greatest Daily Fall,49.8
2010,BALLINGEARY (Voc.Sch.),51.85,-9.233,Number of Rain Days,47
2010,BALLINGEARY (Voc.Sch.),51.85,-9.233,Number of Wet Days,39
2010,BALLINGEARY (Voc.Sch.),51.85,-9.233,Precipitation Amount,1259.6
2010,BALLINSKELLIGS THE GLEN,51.851,-10.331,Greatest Daily Fall,33.6
2010,BALLINSKELLIGS THE GLEN,51.851,-10.331,Number of Rain Days,205
2010,BALLINSKELLIGS THE GLEN,51.851,-10.331,Number of Wet Days,161
2010,BALLINSKELLIGS THE GLEN,51.851,-10.331,Precipitation Amount,1233
2010,BALLYBOFEY NAVENNY,54.793,-7.773,Greatest Daily Fall,37.6
2010,BALLYBOFEY NAVENNY,54.793,-7.773,Number of Rain Days,228
2010,BALLYBOFEY NAVENNY,54.793,-7.773,Number of Wet Days,161
2010,BALLYBOFEY NAVENNY,54.793,-7.773,Precipitation Amount,1163.8
2010,BALLYCONNELL (Mullaghduff),54.107,-7.569,Greatest Daily Fall,58.6
2010,BALLYCONNELL (Mullaghduff),54.107,-7.569,Number of Rain Days,214
2010,BALLYCONNELL (Mullaghduff),54.107,-7.569,Number of Wet Days,155
2010,BALLYCONNELL (Mullaghduff),54.107,-7.569,Precipitation Amount,1140.5
2010,BALLYDESMOND,52.181,-9.244,Greatest Daily Fall,48.5
2010,BALLYDESMOND,52.181,-9.244,Number of Rain Days,233
2010,BALLYDESMOND,52.181,-9.244,Number of Wet Days,168
2010,BALLYDESMOND,52.181,-9.244,Precipitation Amount,1164
2010,BALLYEDMONDUFF HOUSE,53.233,-6.225,Greatest Daily Fall,54.7
2010,BALLYEDMONDUFF HOUSE,53.233,-6.225,Number of Rain Days,182
2010,BALLYEDMONDUFF HOUSE,53.233,-6.225,Number of Wet Days,143
2010,BALLYEDMONDUFF HOUSE,53.233,-6.225,Precipitation Amount,996.1
2010,BALLYHAHILL_Glenbawn,52.512,-9.207,Greatest Daily Fall,34.2
2010,BALLYHAHILL_Glenbawn,52.512,-9.207,Number of Rain Days,225
2010,BALLYHAHILL_Glenbawn,52.512,-9.207,Number of Wet Days,167
2010,BALLYHAHILL_Glenbawn,52.512,-9.207,Precipitation Amount,1123.3
2010,BALLYHAISE,54.051,-7.31,Precipitation Amount,875.8
2010,BALLYHAISE,54.051111111111105,-7.31,Mean Temperature,56.352
2010,BALLYHOOLY (Castleblagh),52.129,-8.41,Greatest Daily Fall,38.4
2010,BALLYHOOLY (Castleblagh),52.129,-8.41,Number of Rain Days,168
2010,BALLYHOOLY (Castleblagh),52.129,-8.41,Number of Wet Days,120
2010,BALLYHOOLY (Castleblagh),52.129,-8.41,Precipitation Amount,1008.4
2010,BALLYJAMESDUFF (Kilcully),53.858,-7.201,Greatest Daily Fall,31.6
2010,BALLYJAMESDUFF (Kilcully),53.858,-7.201,Number of Rain Days,203
2010,BALLYJAMESDUFF (Kilcully),53.858,-7.201,Number of Wet Days,153
2010,BALLYJAMESDUFF (Kilcully),53.858,-7.201,Precipitation Amount,1009.6
2010,BALLYMACODA (Mountcotton),51.882,-7.921,Greatest Daily Fall,51.4
2010,BALLYMACODA (Mountcotton),51.882,-7.921,Number of Rain Days,175
2010,BALLYMACODA (Mountcotton),51.882,-7.921,Number of Wet Days,117
2010,BALLYMACODA (Mountcotton),51.882,-7.921,Precipitation Amount,941.5
2010,BALLYMORE EUSTACE D.C.W.W.,53.125,-6.606,Greatest Daily Fall,43.7
2010,BALLYMORE EUSTACE D.C.W.W.,53.125,-6.606,Number of Rain Days,193
2010,BALLYMORE EUSTACE D.C.W.W.,53.125,-6.606,Number of Wet Days,134
2010,BALLYMORE EUSTACE D.C.W.W.,53.125,-6.606,Precipitation Amount,1026
2010,BALLYNAHINCH,53.078,-6.169,Greatest Daily Fall,53.3
2010,BALLYNAHINCH,53.078,-6.169,Number of Rain Days,128
2010,BALLYNAHINCH,53.078,-6.169,Number of Wet Days,113
2010,BALLYNAHINCH,53.078,-6.169,Precipitation Amount,1153.8
2010,BALLYROAN (Oatlands),52.925,-7.327,Greatest Daily Fall,56.1
2010,BALLYROAN (Oatlands),52.925,-7.327,Number of Rain Days,195
2010,BALLYROAN (Oatlands),52.925,-7.327,Number of Wet Days,114
2010,BALLYROAN (Oatlands),52.925,-7.327,Precipitation Amount,768.4
2010,BALLYSHANNON (CATHLEENS FALL),54.5,-8.178888888888888,Mean Temperature,51.133
2010,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Greatest Daily Fall,25.8
2010,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Number of Rain Days,221
2010,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Number of Wet Days,162
2010,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Precipitation Amount,907.4
2010,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Maximum Temperature,12.438
2010,BALLYSHANNON (Cathleen's Fall),54.498,-8.176,Minimum Temperature,5.307
2010,BALLYSHANNON (Cherrymount),54.492,-8.154,Greatest Daily Fall,27.4
2010,BALLYSHANNON (Cherrymount),54.492,-8.154,Number of Rain Days,214
2010,BALLYSHANNON (Cherrymount),54.492,-8.154,Number of Wet Days,155
2010,BALLYSHANNON (Cherrymount),54.492,-8.154,Precipitation Amount,889.6
2010,BANDON WATERWORKS,51.75,-8.812,Greatest Daily Fall,36.9
2010,BANDON WATERWORKS,51.75,-8.812,Number of Rain Days,65
2010,BANDON WATERWORKS,51.75,-8.812,Number of Wet Days,52
2010,BANDON WATERWORKS,51.75,-8.812,Precipitation Amount,367
2010,BANGOR ERRIS (Main Street),54.145,-9.741,Greatest Daily Fall,55
2010,BANGOR ERRIS (Main Street),54.145,-9.741,Number of Rain Days,223
2010,BANGOR ERRIS (Main Street),54.145,-9.741,Number of Wet Days,170
2010,BANGOR ERRIS (Main Street),54.145,-9.741,Precipitation Amount,1183.5
2010,BANSHA (Aherlow W.W.),52.403,-8.124,Greatest Daily Fall,64
2010,BANSHA (Aherlow W.W.),52.403,-8.124,Number of Rain Days,185
2010,BANSHA (Aherlow W.W.),52.403,-8.124,Number of Wet Days,140
2010,BANSHA (Aherlow W.W.),52.403,-8.124,Precipitation Amount,1219.9
2010,BANTEER LYRE,52.081,-8.853,Greatest Daily Fall,38.3
2010,BANTEER LYRE,52.081,-8.853,Number of Rain Days,208
2010,BANTEER LYRE,52.081,-8.853,Number of Wet Days,147
2010,BANTEER LYRE,52.081,-8.853,Precipitation Amount,1173.4
2010,BANTRY (Shandrum),51.714,-9.417,Greatest Daily Fall,39.9
2010,BANTRY (Shandrum),51.714,-9.417,Number of Rain Days,132
2010,BANTRY (Shandrum),51.714,-9.417,Number of Wet Days,127
2010,BANTRY (Shandrum),51.714,-9.417,Precipitation Amount,1199.4
2010,BARTLEMY,52.04,-8.264,Greatest Daily Fall,55.6
2010,BARTLEMY,52.04,-8.264,Number of Rain Days,153
2010,BARTLEMY,52.04,-8.264,Number of Wet Days,114
2010,BARTLEMY,52.04,-8.264,Precipitation Amount,1036
2010,BAWNASKEHY CASTLEISLAND,52.201,-9.438,Greatest Daily Fall,38
2010,BAWNASKEHY CASTLEISLAND,52.201,-9.438,Number of Rain Days,228
2010,BAWNASKEHY CASTLEISLAND,52.201,-9.438,Number of Wet Days,158
2010,BAWNASKEHY CASTLEISLAND,52.201,-9.438,Precipitation Amount,950.3
2010,BELCARRA (Carrajames),53.783,-9.23,Greatest Daily Fall,60.8
2010,BELCARRA (Carrajames),53.783,-9.23,Number of Rain Days,217
2010,BELCARRA (Carrajames),53.783,-9.23,Number of Wet Days,170
2010,BELCARRA (Carrajames),53.783,-9.23,Precipitation Amount,1132.3
2010,BELDERRIG,54.31,-9.567,Greatest Daily Fall,50.2
2010,BELDERRIG,54.31,-9.567,Number of Rain Days,240
2010,BELDERRIG,54.31,-9.567,Number of Wet Days,174
2010,BELDERRIG,54.31,-9.567,Precipitation Amount,1235.9
2010,BELDERRIG,54.31,-9.567,Maximum Temperature,12.439
2010,BELDERRIG,54.31,-9.567,Minimum Temperature,5.819
2010,BELGOOLY,51.733,-8.496,Greatest Daily Fall,36.8
2010,BELGOOLY,51.733,-8.496,Number of Rain Days,166
2010,BELGOOLY,51.733,-8.496,Number of Wet Days,123
2010,BELGOOLY,51.733,-8.496,Precipitation Amount,912.4
2010,BELLEWSTOWN (Collierstown),53.641,-6.36,Greatest Daily Fall,31.8
2010,BELLEWSTOWN (Collierstown),53.641,-6.36,Number of Rain Days,199
2010,BELLEWSTOWN (Collierstown),53.641,-6.36,Number of Wet Days,132
2010,BELLEWSTOWN (Collierstown),53.641,-6.36,Precipitation Amount,820.5
2010,BELMULLET,54.228,-10.007,Precipitation Amount,1109
2010,BELMULLET,54.23,-10,Mean Temperature,70.691
2010,BELTURBET (Naughan),54.134,-7.439,Greatest Daily Fall,46.3
2010,BELTURBET (Naughan),54.134,-7.439,Number of Rain Days,190
2010,BELTURBET (Naughan),54.134,-7.439,Number of Wet Days,132
2010,BELTURBET (Naughan),54.134,-7.439,Precipitation Amount,859.5
2010,BLESSINGTON (Hempstown),53.198,-6.504,Greatest Daily Fall,27.8
2010,BLESSINGTON (Hempstown),53.198,-6.504,Number of Rain Days,140
2010,BLESSINGTON (Hempstown),53.198,-6.504,Number of Wet Days,116
2010,BLESSINGTON (Hempstown),53.198,-6.504,Precipitation Amount,887.7
2010,BLOODY FORELAND,55.143,-8.228,Greatest Daily Fall,46.3
2010,BLOODY FORELAND,55.143,-8.228,Number of Rain Days,241
2010,BLOODY FORELAND,55.143,-8.228,Number of Wet Days,187
2010,BLOODY FORELAND,55.143,-8.228,Precipitation Amount,1047.3
2010,BOOLAVOGUE (Knockavocca),52.557,-6.451,Greatest Daily Fall,46.4
2010,BOOLAVOGUE (Knockavocca),52.557,-6.451,Number of Rain Days,182
2010,BOOLAVOGUE (Knockavocca),52.557,-6.451,Number of Wet Days,123
2010,BOOLAVOGUE (Knockavocca),52.557,-6.451,Precipitation Amount,988.6
2010,BOYLE (Marian Road),53.969,-8.306,Greatest Daily Fall,47.2
2010,BOYLE (Marian Road),53.969,-8.306,Number of Rain Days,206
2010,BOYLE (Marian Road),53.969,-8.306,Number of Wet Days,157
2010,BOYLE (Marian Road),53.969,-8.306,Precipitation Amount,945.8
2010,BRITTAS (Glenaraneen),53.251,-6.451,Greatest Daily Fall,23.9
2010,BRITTAS (Glenaraneen),53.251,-6.451,Number of Rain Days,117
